n,k,m,f_id,tb,function_seed,embedding_seed,dataset_seed,F0_size,F1_size,d,support_true,signs_true,antichain_masks,antichain_sets,sigma_weight,support_predicted,signs_predicted,restarts,solution_found
50,6,32,8,3,61242,6081284,608504437,14,18,252,"[33,49,31,24,3,7]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",9,"[8,20,23,24,28,34,39,41,46]","[-1,1,1,1,1,-1,1,-1,1]",0,True
50,6,32,8,4,61242,6081284,608504438,11,21,231,"[33,49,31,24,3,7]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",10,"[0,4,9,26,29,34,35,36,42,48]","[1,1,-1,1,1,-1,1,1,1,-1]",0,True
50,6,32,8,5,61242,6081284,608504439,12,20,240,"[33,49,31,24,3,7]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",7,"[7,8,10,15,17,36,41]","[-1,-1,-1,-1,1,1,1]",0,True
50,6,64,8,1,61242,6081284,608507635,15,49,735,"[33,49,31,24,3,7]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",8,"[3,5,7,14,18,21,26,35]","[-1,-1,-1,-1,1,1,-1,1]",0,True
50,6,64,8,2,61242,6081284,608507636,27,37,999,"[33,49,31,24,3,7]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",11,"[1,7,23,25,27,29,31,33,34,42,49]","[-1,-1,1,1,-1,1,1,-1,1,1,-1]",0,True
50,6,64,8,3,61242,6081284,608507637,26,38,988,"[33,49,31,24,3,7]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",12,"[0,3,4,5,12,21,24,26,29,34,42,46]","[1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1]",0,True
50,6,64,8,4,61242,6081284,608507638,30,34,1020,"[33,49,31,24,3,7]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",12,"[0,9,10,16,17,18,23,25,31,40,47,48]","[1,-1,-1,-1,1,-1,1,1,1,-1,1,-1]",0,True
50,6,64,8,5,61242,6081284,608507639,24,40,960,"[33,49,31,24,3,7]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",9,"[7,9,18,24,29,31,43,47,49]","[-1,1,-1,1,1,1,1,-1,-1]",0,True
50,6,128,8,1,61242,6081284,608514035,43,85,3655,"[33,49,31,24,3,7]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",14,"[2,7,20,23,25,26,28,31,34,35,39,40,47,48]","[-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,1]",0,True
50,6,128,8,2,61242,6081284,608514036,58,70,4060,"[33,49,31,24,3,7]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",15,"[4,5,10,11,15,20,21,23,27,31,32,33,36,38,49]","[1,1,1,1,1,1,1,-1,-1,1,-1,-1,-1,1,-1]",0,True
50,6,128,8,3,61242,6081284,608514037,46,82,3772,"[33,49,31,24,3,7]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",15,"[3,5,8,9,14,16,18,19,25,32,40,42,44,48,49]","[-1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,1,-1]",0,True
50,6,128,8,4,61242,6081284,608514038,54,74,3996,"[33,49,31,24,3,7]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",16,"[0,2,3,4,6,9,12,13,22,27,29,30,37,38,44,47]","[1,-1,1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,1,1]",0,True
50,6,128,8,5,61242,6081284,608514039,46,82,3772,"[33,49,31,24,3,7]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",14,"[7,8,11,12,13,16,24,25,26,31,35,41,46,49]","[-1,-1,-1,1,1,-1,1,1,-1,1,1,1,1,-1]",0,True
100,6,32,8,1,61242,6081334,609004435,9,23,207,"[93,41,78,67,32,98]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",8,"[41,45,46,51,66,70,84,92]","[-1,-1,-1,1,1,-1,1,-1]",0,True
100,6,32,8,2,61242,6081334,609004436,8,24,192,"[93,41,78,67,32,98]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",6,"[48,67,78,82,83,98]","[-1,1,1,1,1,-1]",0,True
100,6,32,8,3,61242,6081334,609004437,13,19,247,"[93,41,78,67,32,98]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",8,"[11,16,17,22,39,42,60,88]","[-1,-1,1,-1,-1,1,1,1]",0,True
100,6,32,8,4,61242,6081334,609004438,11,21,231,"[93,41,78,67,32,98]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",9,"[15,17,31,38,61,65,95,96,98]","[-1,-1,-1,-1,1,1,1,1,-1]",0,True
100,6,32,8,5,61242,6081334,609004439,4,28,112,"[93,41,78,67,32,98]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",8,"[22,43,53,66,79,80,89,92]","[-1,1,1,1,-1,-1,1,1]",0,True
100,6,64,8,1,61242,6081334,609007635,20,44,880,"[93,41,78,67,32,98]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",10,"[32,45,50,53,55,89,93,95,98,99]","[-1,1,1,-1,1,-1,-1,1,-1,-1]",0,True
100,6,64,8,2,61242,6081334,609007636,20,44,880,"[93,41,78,67,32,98]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",11,"[7,15,22,37,39,53,75,78,82,91,93]","[1,1,-1,1,1,-1,1,1,1,-1,-1]",0,True
100,6,64,8,3,61242,6081334,609007637,34,30,1020,"[93,41,78,67,32,98]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",11,"[3,24,27,44,60,61,67,69,83,86,90]","[1,1,1,1,-1,1,1,-1,-1,1,1]",0,True
100,6,64,8,4,61242,6081334,609007638,20,44,880,"[93,41,78,67,32,98]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",11,"[27,48,49,53,56,62,67,75,78,84,96]","[1,-1,-1,1,1,1,1,1,1,1,1]",0,True
100,6,64,8,5,61242,6081334,609007639,24,40,960,"[93,41,78,67,32,98]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",13,"[8,13,16,32,45,50,63,66,72,76,79,92,96]","[-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,-1]",0,True
100,6,128,8,1,61242,6081334,609014035,43,85,3655,"[93,41,78,67,32,98]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",17,"[3,6,8,11,14,15,21,33,36,38,43,47,55,66,68,89,98]","[-1,1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1]",0,True
100,6,128,8,2,61242,6081334,609014036,48,80,3840,"[93,41,78,67,32,98]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",18,"[3,5,11,15,16,17,36,39,45,49,60,61,64,79,89,90,92,95]","[1,-1,-1,1,1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1]",0,True
100,6,128,8,3,61242,6081334,609014037,51,77,3927,"[93,41,78,67,32,98]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",15,"[3,6,14,15,21,25,30,32,33,39,49,68,73,78,98]","[-1,1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,-1]",0,True
100,6,128,8,4,61242,6081334,609014038,50,78,3900,"[93,41,78,67,32,98]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",15,"[23,32,37,38,47,54,56,68,70,76,78,85,87,92,97]","[-1,1,-1,1,1,-1,-1,-1,-1,-1,1,1,-1,1,1]",0,True
100,6,128,8,5,61242,6081334,609014039,52,76,3952,"[93,41,78,67,32,98]","[-1,-1,1,1,-1,-1]","[7,27,34,56,13,37,20,49,14,41,44]","[[0,1,2],[0,1,3,4],[1,5],[3,4,5],[0,2,3],[0,2,5],[2,4],[0,4,5],[1,2,3],[0,3,5],[2,3,5]]",18,"[4,6,12,14,21,28,33,35,39,41,45,48,50,69,72,82,86,88]","[1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1]",0,True
10,6,32,9,1,61243,6091244,609104435,7,25,175,"[7,6,8,2,3,9]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",5,"[2,3,7,8,9]","[1,-1,1,1,-1]",0,True
10,6,32,9,2,61243,6091244,609104436,3,29,87,"[7,6,8,2,3,9]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",6,"[0,1,2,4,7,8]","[1,1,1,-1,1,1]",0,True
10,6,32,9,3,61243,6091244,609104437,5,27,135,"[7,6,8,2,3,9]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",5,"[2,6,7,8,9]","[1,1,1,1,-1]",0,True
10,6,32,9,4,61243,6091244,609104438,7,25,175,"[7,6,8,2,3,9]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",4,"[1,3,4,7]","[-1,-1,1,1]",0,True
10,6,32,9,5,61243,6091244,609104439,7,25,175,"[7,6,8,2,3,9]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",4,"[0,2,7,8]","[1,1,1,1]",0,True
10,6,64,9,1,61243,6091244,609107635,12,52,624,"[7,6,8,2,3,9]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",5,"[2,6,7,8,9]","[1,1,1,1,-1]",0,True
10,6,64,9,2,61243,6091244,609107636,15,49,735,"[7,6,8,2,3,9]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",6,"[2,3,6,7,8,9]","[1,-1,1,1,1,-1]",0,True
10,6,64,9,3,61243,6091244,609107637,12,52,624,"[7,6,8,2,3,9]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",7,"[1,2,3,5,6,7,8]","[1,1,-1,-1,1,1,1]",0,True
10,6,64,9,4,61243,6091244,609107638,10,54,540,"[7,6,8,2,3,9]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",6,"[1,2,5,7,8,9]","[-1,1,1,1,1,-1]",0,True
10,6,64,9,5,61243,6091244,609107639,13,51,663,"[7,6,8,2,3,9]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",6,"[3,5,6,7,8,9]","[-1,1,1,1,1,-1]",0,True
10,6,128,9,1,61243,6091244,609114035,30,98,2940,"[7,6,8,2,3,9]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",6,"[2,3,6,7,8,9]","[1,-1,1,1,1,-1]",0,True
10,6,128,9,2,61243,6091244,609114036,23,105,2415,"[7,6,8,2,3,9]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",6,"[2,3,6,7,8,9]","[1,-1,1,1,1,-1]",0,True
10,6,128,9,3,61243,6091244,609114037,32,96,3072,"[7,6,8,2,3,9]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",6,"[2,3,6,7,8,9]","[1,-1,1,1,1,-1]",0,True
10,6,128,9,4,61243,6091244,609114038,28,100,2800,"[7,6,8,2,3,9]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",6,"[2,3,6,7,8,9]","[1,-1,1,1,1,-1]",0,True
10,6,128,9,5,61243,6091244,609114039,22,106,2332,"[7,6,8,2,3,9]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",6,"[2,3,4,6,7,8]","[1,-1,-1,1,1,1]",0,True
50,6,32,9,1,61243,6091284,609504435,4,28,112,"[17,33,15,6,40,45]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",4,"[15,17,30,36]","[1,1,1,1]",0,True
50,6,32,9,2,61243,6091284,609504436,9,23,207,"[17,33,15,6,40,45]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",7,"[0,10,20,23,25,27,40]","[1,-1,-1,1,-1,-1,-1]",0,True
50,6,32,9,3,61243,6091284,609504437,6,26,156,"[17,33,15,6,40,45]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",6,"[7,19,33,39,44,48]","[-1,-1,1,1,1,1]",0,True
50,6,32,9,4,61243,6091284,609504438,7,25,175,"[17,33,15,6,40,45]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",7,"[4,17,34,39,40,42,49]","[-1,1,1,1,-1,1,-1]",0,True
50,6,32,9,5,61243,6091284,609504439,4,28,112,"[17,33,15,6,40,45]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",7,"[8,22,29,30,42,46,47]","[-1,-1,-1,-1,1,1,-1]",0,True
50,6,64,9,1,61243,6091284,609507635,14,50,700,"[17,33,15,6,40,45]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",11,"[6,10,20,23,25,26,28,30,33,37,41]","[1,-1,-1,-1,1,-1,1,-1,1,-1,-1]",0,True
50,6,64,9,2,61243,6091284,609507636,11,53,583,"[17,33,15,6,40,45]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",7,"[9,15,17,37,40,42,49]","[1,1,1,1,-1,-1,-1]",0,True
50,6,64,9,3,61243,6091284,609507637,17,47,799,"[17,33,15,6,40,45]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",10,"[1,3,4,9,17,18,22,27,35,39]","[-1,1,1,-1,1,1,1,-1,-1,-1]",0,True
50,6,64,9,4,61243,6091284,609507638,8,56,448,"[17,33,15,6,40,45]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",8,"[0,6,15,30,35,42,45,48]","[-1,1,1,-1,-1,1,1,1]",0,True
50,6,64,9,5,61243,6091284,609507639,13,51,663,"[17,33,15,6,40,45]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",8,"[17,18,20,21,26,33,42,49]","[1,1,1,1,-1,1,1,-1]",0,True
50,6,128,9,1,61243,6091284,609514035,26,102,2652,"[17,33,15,6,40,45]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",16,"[1,2,3,4,5,7,8,16,22,27,31,33,39,42,43,44]","[1,-1,1,-1,1,1,-1,1,1,-1,1,1,-1,1,-1,1]",0,True
50,6,128,9,2,61243,6091284,609514036,29,99,2871,"[17,33,15,6,40,45]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",13,"[3,6,10,14,15,16,18,22,29,33,37,42,47]","[-1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1]",0,True
50,6,128,9,3,61243,6091284,609514037,30,98,2940,"[17,33,15,6,40,45]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",12,"[1,11,12,15,17,20,22,23,29,34,40,48]","[-1,1,1,1,1,-1,1,1,-1,-1,-1,1]",0,True
50,6,128,9,4,61243,6091284,609514038,23,105,2415,"[17,33,15,6,40,45]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",12,"[1,3,8,12,15,26,33,34,35,37,38,44]","[1,-1,1,1,1,-1,1,1,1,1,-1,1]",0,True
50,6,128,9,5,61243,6091284,609514039,22,106,2332,"[17,33,15,6,40,45]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",14,"[3,5,10,12,17,20,29,32,34,36,39,43,45,47]","[1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1]",0,True
100,6,32,9,1,61243,6091334,610004435,7,25,175,"[41,11,66,87,38,27]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",6,"[2,45,60,66,77,88]","[-1,-1,-1,1,-1,1]",0,True
100,6,32,9,2,61243,6091334,610004436,4,28,112,"[41,11,66,87,38,27]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",8,"[0,32,50,58,61,63,71,99]","[1,1,1,1,-1,1,1,-1]",0,True
100,6,32,9,3,61243,6091334,610004437,6,26,156,"[41,11,66,87,38,27]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",7,"[6,53,62,66,68,72,73]","[1,-1,1,1,-1,1,1]",0,True
100,6,32,9,4,61243,6091334,610004438,5,27,135,"[41,11,66,87,38,27]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",6,"[16,22,33,41,55,85]","[-1,-1,1,1,-1,1]",0,True
100,6,32,9,5,61243,6091334,610004439,5,27,135,"[41,11,66,87,38,27]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",7,"[10,19,31,48,50,51,68]","[-1,-1,1,1,1,1,1]",0,True
100,6,64,9,1,61243,6091334,610007635,15,49,735,"[41,11,66,87,38,27]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",13,"[4,9,21,24,38,50,64,72,78,81,84,89,96]","[-1,1,1,-1,-1,-1,1,1,-1,1,-1,1,-1]",0,True
100,6,64,9,2,61243,6091334,610007636,14,50,700,"[41,11,66,87,38,27]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",6,"[0,38,41,56,66,76]","[-1,-1,1,1,1,1]",0,True
100,6,64,9,3,61243,6091334,610007637,12,52,624,"[41,11,66,87,38,27]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",7,"[41,43,50,53,57,62,67]","[1,1,1,-1,1,-1,-1]",0,True
100,6,64,9,4,61243,6091334,610007638,18,46,828,"[41,11,66,87,38,27]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",9,"[0,11,18,21,27,39,41,63,93]","[1,1,-1,1,-1,1,1,-1,-1]",0,True
100,6,64,9,5,61243,6091334,610007639,10,54,540,"[41,11,66,87,38,27]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",10,"[38,39,49,50,54,61,62,66,71,98]","[-1,-1,-1,1,-1,-1,1,1,1,-1]",0,True
100,6,128,9,1,61243,6091334,610014035,19,109,2071,"[41,11,66,87,38,27]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",12,"[7,41,60,63,73,74,77,82,85,87,91,97]","[-1,1,1,1,1,-1,-1,-1,1,1,-1,1]",0,True
100,6,128,9,2,61243,6091334,610014036,24,104,2496,"[41,11,66,87,38,27]","[1,1,1,1,-1,-1]","[20,1,42,12,6,56,26,50,36]","[[2,4],[0],[1,3,5],[2,3],[1,2],[3,4,5],[1,3,4],[1,4,5],[2,5]]",16,"[4,9,11,25,26,27,39,43,50,57,60,79,84,89,97,99]","[-1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1]",0,True
